t,track_id,cluster_idx,p_pred,reward,cum_like_rate,rolling_like_rate
25,7qD4aSbbZT1Z5guskaz2eG,4,0.19093903478830201,1,0.3076923076923077,0.3
26,1ZntV75KmB90f7MZVLPDzO,1,0.2770996647918492,0,0.2962962962962963,0.25
27,36AgakpKJ3bchn2Sz3FrZw,7,0.3502298017277329,1,0.32142857142857145,0.3
28,0UxJMuoqFl3k9htjrxDfqG,7,0.41248143007851895,0,0.3103448275862069,0.25
29,0AzD1FEuvkXP1verWfaZdv,7,0.35390274450846976,0,0.3,0.25
30,0zbuphwpwDnFCTDO3Up3zj,7,0.23023876261490753,0,0.2903225806451613,0.25
31,32uruDPdJ8GMKm7crZ0PvR,9,0.2258523182575419,0,0.28125,0.25
32,0cVrLxeQjiAcftuGzp32qY,1,0.19230172556119485,1,0.30303030303030304,0.3
33,5EIfRhrHwSCa4rhA4jXyES,3,0.23314804830743444,0,0.29411764705882354,0.3
34,4TBtGrMgUYH7D5Tf5HLvyz,1,0.31960171769556067,1,0.3142857142857143,0.35
35,1NrcW9URrwGM2OncPxkhOa,8,0.28858425303538815,1,0.3333333333333333,0.35
36,2qQpFbqqkLOGySgNK8wBXt,5,0.13666166262632715,0,0.32432432432432434,0.3
37,45J6Es4wJ5GpAjZgt9QXb8,4,0.3240751094862902,1,0.34210526315789475,0.35
38,1Bv9hN94N4tWGh7SvpB20a,1,0.3235418763427194,1,0.358974358974359,0.4
39,482EWxlRDv7Bt57tVulXJ5,0,0.10250132362535284,0,0.35,0.35
40,4B88nunwGGX1MfrZytxWCL,8,0.31435628890845896,1,0.36585365853658536,0.4
41,6UdT0xAiyiSZaFkvM0jQkf,1,0.35793218118253584,1,0.38095238095238093,0.45
42,6aUstpsARWZwKY7x2wKvtI,1,0.4502915138021777,0,0.37209302325581395,0.45
43,0l1TYKi4obpzywy5rQp1s3,1,0.4191454810301164,1,0.38636363636363635,0.5
44,3CXHPRFNic9WOsazT4huOJ,1,0.3334885403331238,1,0.4,0.55
45,0l8PtVLV2EZKSjMeFQUAyE,1,0.3787279249044294,0,0.391304347826087,0.5
46,3GjNgJri0tX34qavdUSXuh,2,0.2524891796577019,1,0.40425531914893614,0.55
47,2oNRoniEFnPdaCfkOQ9m0C,1,0.34089825324564677,1,0.4166666666666667,0.55
48,2uE5JDb0ZJsJkzZ8gvL5jw,8,0.359913407674954,1,0.42857142857142855,0.6
49,4b1enTJSxhOuoOPbC0Anjf,8,0.4644942289214863,1,0.44,0.65
50,1BCJglbHMdvCZ5mlHFx6IL,8,0.3045873027912859,0,0.43137254901960786,0.65
51,5ajXGmJGBs1IOEgvsVmPWB,2,0.21794085598322036,0,0.4230769230769231,0.65
52,0M7ai1yfYyb4OlyRgdmtTK,6,0.1184112766307019,0,0.41509433962264153,0.6
53,6NdcSEhpGGAYXNnnhGS2s6,1,0.3379915171104069,1,0.42592592592592593,0.65
54,6mVZ46TZ8S4XLknpAXUfhI,4,0.36289672123244804,0,0.41818181818181815,0.6
55,2Zvyb4Dw2zMXHwQlV6bRX2,4,0.3354821483998999,0,0.4107142857142857,0.55
56,4PPJY2E8YwiDSaiug98qIp,1,0.4199518950300505,1,0.42105263157894735,0.6
57,26OVhEqFDQH0Ij77QtmGP9,1,0.4259162938437414,1,0.43103448275862066,0.6
58,77o1HdXHm1hLd7Ebe9ygd0,1,0.4368827662591027,1,0.4406779661016949,0.6
59,4rhsDi7lvJ7hfYkKRnfbbM,8,0.39588153598068504,0,0.43333333333333335,0.6
60,7lnRiEP7BHXuILXNY9MH8f,1,0.4126800918618267,1,0.4426229508196721,0.6
61,1PdHorDs2MY7Npj8VQynSn,9,0.19285369983968748,1,0.45161290322580644,0.6
62,5YLHLxoZsodDWjqSgjhBf3,1,0.5431471875484007,0,0.4444444444444444,0.6
63,3xyr2xfbSZiZWWGsjLyMFh,1,0.44092712642375936,1,0.453125,0.6
64,0etELaqj8pGviRsaaDOQHx,1,0.4221816304181214,1,0.46153846153846156,0.6
65,4a9tbd947vo9K8Vti9JwcI,1,0.4484552038987208,0,0.45454545454545453,0.6
66,7lrqvdivAYRGEiO8JFP31G,1,0.42540232035614295,1,0.4626865671641791,0.6
67,4Fokft2GqS28upjfcQxC25,1,0.43305499211824483,0,0.45588235294117646,0.55
68,2Bdk07i7W4GmrwX1H5u0Vv,8,0.36527104677183014,1,0.463768115942029,0.55
69,51tWcK9KRc2WyleZ82AGT4,7,0.2140909509640426,1,0.4714285714285714,0.55
70,0yt3glAjUFcOwjh6VnTmUv,1,0.4308876284199226,0,0.4647887323943662,0.55
71,6pEDBhIR7lfZtLavkKsojN,1,0.44004395350907327,1,0.4722222222222222,0.6
72,1q6EtzeNXA6cDZgN1CJPIv,2,0.2170742975626768,1,0.4794520547945205,0.65
73,4LM77KZM8EgPn9nKk7TdT5,1,0.5488120907850963,0,0.47297297297297297,0.6
74,0vM59xaWz4IuJlsW2Cni7X,1,0.3966040516851924,0,0.4666666666666667,0.6
75,1zniZ5ACj0jXMo8B4L1rHw,8,0.38749714825114,0,0.4605263157894737,0.6
76,3CrsuTJomWZmeXIvKhV45l,2,0.23142870175830585,0,0.45454545454545453,0.55
77,0Xam0zVac3hKWWN4OQ5Gdr,1,0.33881537027744496,1,0.46153846153846156,0.55
78,3MFOPGFrG7MflBcPbNdiQ8,1,0.3765923870352812,1,0.46835443037974683,0.55
79,2XWBbVold8LNroIDyeockI,7,0.2574476116250142,0,0.4625,0.55
80,6EzZn96uOc9JsVGNRpx06n,8,0.3321278707137898,0,0.4567901234567901,0.5
81,52iiHWnWlRaYwUobhKGXW3,2,0.24575963990174607,0,0.45121951219512196,0.45
82,5C1tUrEsphNhPUDwjKja5x,1,0.3893108550892102,1,0.4578313253012048,0.5
83,6T4V7p7PtNKRpQTDRbscrs,1,0.3949117559929666,1,0.4642857142857143,0.5
84,2OQiAC5FBBLRbCRNCS8Qqy,1,0.40212855171192136,0,0.4588235294117647,0.45
85,4bsl2cD0lDdXcZ0PZkz1J7,1,0.4607788183210938,1,0.46511627906976744,0.5
86,6PGlNj4xipskvQXJgfAy8i,0,0.1280372038458353,0,0.45977011494252873,0.45
87,4cbGPWSbuKCNo9wNGiLevd,1,0.38510854778120057,0,0.45454545454545453,0.45
88,3v830vuEbG5iX9drGk9Hge,9,0.2685408479257869,0,0.449438202247191,0.4
89,7yAn76ARqTz6UAI8SkComl,9,0.17195215088506727,0,0.4444444444444444,0.35
90,07qrA1FxZpXy383wX3IDEb,1,0.3842221220773179,0,0.43956043956043955,0.35
91,5aJI7OzC1n3XKVLgYAxgwj,1,0.4296640905648932,1,0.44565217391304346,0.35
92,6j8i9SWR1MG6XpwqxFhmJy,1,0.3734274324666089,0,0.44086021505376344,0.3
93,4WO5q4gmBiPJbv2xqVDADE,7,0.2931271369762985,0,0.43617021276595747,0.3
94,4jMQw1wdlhRXgJBXAIPsb4,8,0.2879180157816793,0,0.43157894736842106,0.3
95,6H7fLdt0AeWpuxUKXuXWrx,1,0.371980862591001,1,0.4375,0.35
96,6huvp6CQZvt2xNVqAXWg9s,9,0.18291910785691204,1,0.44329896907216493,0.4
97,6HtPYcfatqRlEgmys4bqmM,5,0.14559879220296895,0,0.4387755102040816,0.35
98,7CQhZA3qNDZBoTKWqjD7gR,1,0.37316538200001687,0,0.43434343434343436,0.3
99,3UM15EeyHsRCbbIym5bmIt,4,0.1918968778245765,0,0.43,0.3
100,0eG3b2T3SXtPAhD9LLm8xA,1,0.35005516216960064,0,0.42574257425742573,0.3
101,5sqPE9h98DkO5ms20NUiUg,1,0.3377796551074129,0,0.4215686274509804,0.3
102,1HbH5Er03lllJnQuloK2Cn,9,0.2555670006841372,0,0.4174757281553398,0.25
103,7vlcIZXHj5hS99g7bNET9N,8,0.3273682713410642,1,0.4230769230769231,0.25
104,7rkkhMxGDlfpHtV9Y9bKsC,3,0.199187964555838,1,0.42857142857142855,0.3
105,0k4Fk3Fe2AZzYJ2c51mJMc,8,0.2847268387777944,1,0.4339622641509434,0.3
106,7q8TrL8QgMP9lWTcaYmGZ5,8,0.397861227234309,1,0.4392523364485981,0.35
107,0qZw82sJY8aIiT1aGyNCKt,8,0.4115390477491593,0,0.4351851851851852,0.35
108,6mBoE4SeqM0zYBKFvPB5Pd,5,0.12474449045245829,1,0.44036697247706424,0.4
109,2TbVvu7CINraLQd3LAbP8y,1,0.38342782141295234,0,0.43636363636363634,0.4
110,3pSWo5ebAl4xiXXqym6rEo,3,0.25509506042357116,0,0.43243243243243246,0.4
111,39h7ZrihlEwur7jVSxUzYg,8,0.31190247381597536,1,0.4375,0.4
112,1OZpUOQumWhZ8Gr1bUsmrz,1,0.3113005071454908,1,0.4424778761061947,0.45
113,05S6wqFq8yuWDJbmfbm33h,8,0.3465858817489171,0,0.43859649122807015,0.45
114,4eejHUWzfDSV2RESYODwZC,8,0.32202456649819533,0,0.43478260869565216,0.45
115,05zDB03E1WxCLyraJJ2I2r,1,0.33611720465353034,0,0.43103448275862066,0.4
116,28cd5xQEYAOmppNHcE5ne4,2,0.19675868232362478,0,0.42735042735042733,0.35
117,7uq44buuuIXVYUS79EJEMt,8,0.2800370480861782,0,0.423728813559322,0.35
118,1Hy2ZRkFGC3P47r6lDX2sy,1,0.30738681548691227,1,0.42857142857142855,0.4
119,2cZ78DPU09gFPZZdAjykGP,3,0.17922982701651408,0,0.425,0.4
120,5zQ3PIpMrPKumeI6E0qoKL,9,0.1743925508094921,1,0.4297520661157025,0.45
121,7oBxxv6C5ttINeFHzOVwS4,1,0.3210003690855523,1,0.4344262295081967,0.5
122,2sCGaX02h90zgVeUDQWv2o,7,0.25100560783680886,1,0.43902439024390244,0.55
123,2vwzbB62VEfzCARNu9Nrrm,1,0.35327306446836104,0,0.43548387096774194,0.5
124,7GqdzilQBbQ7kwG7eW2RRq,7,0.31077451118752025,0,0.432,0.45
125,5XxZ6jA1h8ey6QGrI3sik3,5,0.16349674272155904,1,0.4365079365079365,0.45
126,3Wi1kHqmjuWOtf1PtyHBqt,8,0.3087752260381582,1,0.4409448818897638,0.45
127,5hrm4EsjKXstkHgBypelD7,2,0.17987519727174833,1,0.4453125,0.5
128,6im7a6GnFLPv8CuQGlKNbN,4,0.17329181763713292,0,0.4418604651162791,0.45
129,6ueWeJJyq1rMkdNitaL7a6,7,0.26080815886313274,0,0.43846153846153846,0.45
130,2HRDR52ijh8GjiBr1MD1A2,0,0.1415829393324847,1,0.44274809160305345,0.5
131,1vQ6BQkWKHVZJd6nJhBy2z,3,0.1669824923993885,0,0.4393939393939394,0.45
132,5bgm3hAFXiqjdsKSa3aSTs,8,0.3068798784641099,1,0.44360902255639095,0.45
133,783RuwtbSBY81dJbtfaMYU,2,0.314548971091592,1,0.44776119402985076,0.5
134,46A9awz7xtpDGNeNtaqWMh,0,0.21243349944504056,0,0.4444444444444444,0.5
135,0fAnYkjbAnYz1qzOWimdjT,5,0.3210388268716112,0,0.4411764705882353,0.5
136,6jLUrsNfwRc2DOuV0MaHyJ,0,0.1934998733107531,0,0.43795620437956206,0.5
137,4i4QN9Zs5s7OZRRLIYHMmP,7,0.20602129391262133,1,0.4420289855072464,0.55
138,6jCGzZn0gFeRlbqdaJhw6T,8,0.33757098356693616,0,0.43884892086330934,0.5
139,2Gpl7Fr4Mx0gmBfjmMjSNi,2,0.2670927089957669,0,0.4357142857142857,0.5
140,6pdFWoSqOdRs5SCpeVMh8n,8,0.2793169268927744,0,0.4326241134751773,0.45
141,6y4tqwwrrIHBtb6UAfaafT,1,0.3479675909676794,1,0.43661971830985913,0.45
142,41dNuO8jldzZ3qLDuHVcSS,7,0.2669907773172865,0,0.43356643356643354,0.4
143,6opRSUwptT19YniRsRVL6q,1,0.37541498696414943,0,0.4305555555555556,0.4
144,0i1sZjMJwmX7p1dpaYRuSC,1,0.3690131337033029,0,0.42758620689655175,0.4
145,1oACG26rFg4XwAkW5oGGUa,6,0.14695819931541326,0,0.4246575342465753,0.35
146,669cOBjpY4Y5O98Nmk6139,5,0.25096464078477,1,0.42857142857142855,0.35
147,50PTf1z8QxoYAFsr0g7r5D,2,0.24823051725814202,1,0.43243243243243246,0.35
148,1pNUmVxDiE8t6P1XxcZAv8,1,0.3228261100058131,1,0.436241610738255,0.4
149,3Vl7IqSQsAsfScssywTDny,2,0.25414734617853263,0,0.43333333333333335,0.4
150,25GO1uNVATucNBH0LvGfGG,2,0.29836080803834225,1,0.4370860927152318,0.4
151,15C4vddZCuFqVNwDCSUXdn,4,0.19965612393789178,0,0.4342105263157895,0.4
152,0C9E39MqYy5usQcl0aGPU0,1,0.3402807807099479,1,0.43790849673202614,0.4
153,1P3P9GZwKJvB6pm7HOkJss,0,0.15679787176898935,0,0.43506493506493504,0.35
154,31a2yZFwIeDYIP1ulpTGRa,8,0.31267410394799855,1,0.43870967741935485,0.4
155,4fJlSLYLiu5trFCMZdSQDC,1,0.32746514867290477,0,0.4358974358974359,0.4
156,6B1iDt4SJmWFUeC61V4W7S,2,0.24345735427889503,0,0.43312101910828027,0.4
157,2trEgoZgPLKyaek0vg9Gfb,8,0.3220587290280487,1,0.43670886075949367,0.4
158,6O8ZM3IKYcSBzpnuxpCAQr,5,0.28693205889458595,1,0.44025157232704404,0.45
159,5lxHWIYfTTtp4obD51FIws,5,0.31985671405078925,0,0.4375,0.45
160,0z3ySibZnm5fScys2fMcC7,8,0.3044036181262142,1,0.4409937888198758,0.5
161,3N0RC9rz0RVz20lQgAJiqq,8,0.3119401198345193,1,0.4444444444444444,0.5
162,6bXmY7NlYFirDzGOaRzvmO,8,0.3277739650516508,0,0.44171779141104295,0.5
163,4OtsWdxJzYyd8OfmRwqRTA,9,0.24558678746937054,0,0.43902439024390244,0.5
164,1QJd8GI2CPFGdQOxoIiqkl,1,0.3480694037407176,0,0.43636363636363634,0.5
165,1Au335vlNHQjNlvsa8PEw2,8,0.3278882863607988,1,0.4397590361445783,0.55
166,05T6bH9sE0OM5KDnjQFvvL,8,0.32489702281250726,0,0.437125748502994,0.5
167,0JiPUFfWlhT1SJ92eZ84GU,2,0.23689303513378826,0,0.43452380952380953,0.45
168,2hllpVVDanlsKNLUscH4PA,8,0.3183675773008509,1,0.4378698224852071,0.45
169,6S6IOTQj9qHqz2y6aFh8pH,7,0.19009882078855983,1,0.4411764705882353,0.5
170,0YcxTTiIY9cGyG4BjjUIes,8,0.37630231038564255,1,0.4444444444444444,0.5
171,5Km2C7bibgeLZM2A2UkNbs,1,0.23541776417893345,0,0.4418604651162791,0.5
172,6M1iUxkS8QXpRXEms9LH1y,8,0.3792465762995808,1,0.44508670520231214,0.5
173,3oVtUUirowVa9DEtjazJVq,5,0.23552943786572803,1,0.4482758620689655,0.55
174,1bLXL3MPkzfdrK6NC0u0N3,8,0.39212377054382075,1,0.4514285714285714,0.55
175,2t6vIo7av9Jygj24ARHfjM,2,0.2266611106056462,0,0.44886363636363635,0.55
176,4wN3FpTUeX142D60F23AEZ,5,0.31424688934150485,0,0.4463276836158192,0.55
177,4qf7vg5tXAztGb90vzIGUh,8,0.39590757409021016,1,0.449438202247191,0.55
178,0MNMTMcvctrTAjf1I378ra,5,0.27287371904357777,0,0.44692737430167595,0.5
179,0hJMcADyrl9cw6HQ1pcpjM,8,0.39300494207896347,0,0.4444444444444444,0.5
180,2XvbK0W443tQaHYDB0yU8q,8,0.3904550022465128,1,0.44751381215469616,0.5
181,0H5cSJD7SG0OHSv8UL6J3z,7,0.26108486513287354,1,0.45054945054945056,0.5
182,19qgxliML6dF1v2upzP3j6,8,0.3922708939195742,1,0.453551912568306,0.55
183,58FOSUw4WME3snnfjHbHkY,8,0.3487389640707399,0,0.45108695652173914,0.55
184,2oAy8P7WfjbZW0cWw6RnAG,8,0.3350458466485112,1,0.4540540540540541,0.6
185,1MLSapqfstkBKQHYThLere,8,0.4341877779622911,1,0.45698924731182794,0.6
186,0ut1UTeccM48xyYxGG63dg,8,0.46258363404420144,0,0.45454545454545453,0.6
187,5luOyzGFVbgwOXpHiFxXUm,4,0.17354117255486112,1,0.4574468085106383,0.65
188,50vziqQ4v5QpjQvZbPlr0b,5,0.22864370262009706,0,0.455026455026455,0.6
189,0fMditvyHKtvP0Wda7b3Wt,4,0.18067181158396636,0,0.45263157894736844,0.55
190,1jZZm43y7RPuwjJQ5LrGHe,9,0.2542354007223878,1,0.45549738219895286,0.55
191,50DyjmQxDUAygFT31rD1kT,9,0.26453128730465125,1,0.4583333333333333,0.6
192,0cWLJcdvM6QlOQ7UJdB4jb,8,0.3238263083958374,1,0.46113989637305697,0.6
193,5ckLwrelwUB4JhruopRudM,9,0.276346612542601,0,0.4587628865979381,0.55
194,1KyyWmXr1jKcvpDcuLXYbF,8,0.3622852136907161,1,0.46153846153846156,0.55
195,6pTnW2dMPjtLJ6j4Tbn7zx,7,0.29943424398374374,0,0.45918367346938777,0.55
196,0NbDnRc1RKoEnMxvXpKn7c,8,0.42116872162818014,0,0.45685279187817257,0.55
197,4vAze2mrHQgy44qRuz1rCm,8,0.320176926766896,0,0.45454545454545453,0.5
198,00KSN0qtGSeYX9qFClCEcg,3,0.15172895723194543,1,0.457286432160804,0.55
199,1dqe1m4c2ynDGRctTV4Cj8,9,0.24979801390958645,0,0.455,0.55
200,2igfCmo0TuciHyKMB8zWrr,9,0.26794730667105787,0,0.4527363184079602,0.5
201,71kOdzwgRzQ5jRNaWzJBHA,3,0.20487353904414587,1,0.45544554455445546,0.5
202,3OLM1nHABTctXiDs0S8UOh,3,0.24396508386154467,1,0.458128078817734,0.5
203,0i1Ufj1rDsH7UaHbBn4kR5,8,0.3419632734423766,1,0.46078431372549017,0.55
204,4V0x90QcMh4ZxwHzEWOdtK,8,0.37454570957281025,1,0.4634146341463415,0.55
205,2y3fsGt47K6y4lGboeBQCX,6,0.12555086257623205,0,0.46116504854368934,0.5
206,3eBSe6hBCihpIq2beBznmx,3,0.2534869650803977,1,0.463768115942029,0.55
207,5zxp37YfQ781NJOVCbJq3J,1,0.3515736882640453,1,0.46634615384615385,0.55
208,0nzcviyIUbfv08Edgrv5yA,3,0.3502259387973648,0,0.46411483253588515,0.55
209,7IM73yy9leN8ftZsOVmVTO,1,0.27700560034886085,1,0.4666666666666667,0.6
210,0pYacDCZuRhcrwGUA5nTBe,1,0.31257770823828235,0,0.46445497630331756,0.55
211,2VTV4bEfzyucxLy3a3vXds,8,0.402433158766588,0,0.46226415094339623,0.5
212,20KGZ4M94wfou9mkWvTMO2,8,0.3548862916706248,1,0.4647887323943662,0.5
213,6ZQ3XvLBrmwnoNFtU0c2X5,4,0.13807570497135072,0,0.46261682242990654,0.5
214,3YGNrLyeYb2kO69RCtBJa2,7,0.27135563533065493,1,0.46511627906976744,0.5
215,6vX3f406IBBmI6mAHLARGa,8,0.3719891111364268,1,0.4675925925925926,0.55
216,6I4snLrVOrJsLdd43isc27,1,0.3149635635752445,0,0.46543778801843316,0.55
217,6wvL4NJBQyyKZl2tL0gnlh,7,0.31316859532986285,0,0.463302752293578,0.55
218,2GD8Yeeh3YMsGRkbwBzd4h,1,0.32149691467922265,1,0.4657534246575342,0.55
219,0Wyf6wVyIAgSd9ZC4HUvOV,5,0.25988034732034027,0,0.4636363636363636,0.55
220,6chzhMrYEnKH2bAE8WdiuS,8,0.38647485320587815,1,0.4660633484162896,0.6
221,1dMN2vSRoKEGnIjDOmzmrz,3,0.2969069827667011,0,0.46396396396396394,0.55
222,1l9hj8jFK4bEsRguwqMrKJ,8,0.3302585962905322,0,0.4618834080717489,0.5
223,7rBuZl6EfQGqQc16peGTS1,8,0.38594825472580263,0,0.45982142857142855,0.45
224,4EdleXl8NMl1Cjogb85zjY,2,0.21658549635741178,1,0.4622222222222222,0.45
225,7e97QgqoYTXOj1s7JI0dHR,8,0.3611777692427554,1,0.4646017699115044,0.5
226,1uwnBpEtKYO883Ro3woXWw,8,0.3807659838573767,1,0.4669603524229075,0.5
227,2ymLkMDFzVwuH5l4JmMnWS,8,0.37447121440921116,1,0.4692982456140351,0.5
228,5TK9W1djG2CHzFXiPWLnqS,3,0.21245032437861958,1,0.47161572052401746,0.55
229,24mNMRM13xHhISdlX8Ihvp,8,0.37615753599057516,0,0.46956521739130436,0.5
230,0n099xB2P5c2ZLDazd3dgr,8,0.3628913397207364,0,0.4675324675324675,0.5
231,7gJt7kfEVdsJevCOShRwrg,8,0.3140355812135409,1,0.4698275862068966,0.55
232,3rGol3Ivk8X9fvzKL0U8ih,0,0.14842172593637787,0,0.4678111587982833,0.5
233,29f4cPjqBi9n5lS8XQlKa3,2,0.2246838830056203,1,0.4700854700854701,0.55
234,1DfsxoKqz6M6CSOkX8HpxR,0,0.10256079177272717,1,0.4723404255319149,0.55
235,0vN9DaL27w0EKhcgJBf7Bi,8,0.31412835730093036,0,0.4703389830508475,0.5
236,6D5XSLIx1yYfreJPm7LuaG,7,0.2895086614971793,1,0.47257383966244726,0.55
237,43YkTTlOD203o9E5ZxhUjF,3,0.26411607821851796,1,0.47478991596638653,0.6
238,5W349ZV1vTlUduZuVPNmLx,1,0.348022604174386,1,0.4769874476987448,0.6
239,3IswQM1dvOq0IfIpien8pZ,5,0.2662352333353204,0,0.475,0.6
240,3i7qScF9Oyp31O9bAutJez,9,0.21853520480180197,1,0.47717842323651455,0.6
241,15KMnEWDdjBXMuGhYAZmkQ,9,0.2399682054287989,1,0.4793388429752066,0.65
242,0MAM2oW5WSw0bFXtpr7efI,1,0.34183915740446846,1,0.48148148148148145,0.7
243,25yQPHgC35WNnnOUqFhgVR,2,0.33470192375853364,0,0.47950819672131145,0.7
244,37JJeZrHX3fsk2sdCkdiMN,3,0.30240733828236654,0,0.4775510204081633,0.65
245,5tKlIgkTo8QZBVLGkyhEso,1,0.35179634215721584,1,0.4796747967479675,0.65
246,5yXpOUto49XyhZAVsbggNo,4,0.10054827624695607,1,0.4817813765182186,0.65
247,1Nq9uiBzxv6NPnIoSOCQaM,3,0.3140085974009287,1,0.4838709677419355,0.65
248,33wp91bmIk1XYn7aKxMone,3,0.34496248378247835,1,0.4859437751004016,0.65
249,5buQp8eXwO7K1fM4XWvyeI,7,0.32383273029274817,0,0.484,0.65
250,2ZiugPYLX2ioPg1WWyc2Gy,8,0.4077719134736357,1,0.4860557768924303,0.7
251,0yjMZ91BWzk7ZuUvDwStnP,5,0.18146555244827106,0,0.48412698412698413,0.65
252,2LZdr7PYmSKOeE2ZJGp26P,8,0.3825840456172155,1,0.48616600790513836,0.7
253,1dGF5ymTyBB2ZmOypkeU1F,1,0.35773305139251277,0,0.484251968503937,0.65
254,0oZIxlpMddqBvTigKs2dLI,3,0.36961020641197423,1,0.48627450980392156,0.65
255,5EsSmQhV0aw6W9Uce4A6tj,8,0.3867764713273195,1,0.48828125,0.7
256,1INksmStBpxdNlBzwGUvsg,8,0.36856335677468255,1,0.490272373540856,0.7
257,6zlJt9bamNs3uu3d8aRJIQ,0,0.17466215818567427,0,0.4883720930232558,0.65
258,0SIBdhC8RY1dzvAumdeUoC,8,0.36323169863441884,1,0.49034749034749037,0.65
259,59OXtvGZaRujmtNZnLOlO7,3,0.3042225176435844,0,0.48846153846153845,0.65
260,6X15g6tStyh5vmC9wfM4RP,3,0.36967915850977434,1,0.4904214559386973,0.65
261,6jMzlM5eXPdjBxB1mya2qs,4,0.2460064664700149,1,0.49236641221374045,0.65
262,1rxh0iojvTB24C6BpOdfC1,8,0.36903093361033923,0,0.49049429657794674,0.6
263,6nEkxYIEnrbYH7h1hJ8Xn6,1,0.3771622944911679,0,0.48863636363636365,0.6
264,1nW1ddXz1qUJset1eRVpda,5,0.21876939674118415,1,0.49056603773584906,0.65
265,709ffFK4o4MtG1NKoLvOma,0,0.16050550563392205,1,0.4924812030075188,0.65
266,6LiCDjlGCBx8DK4VhOijvp,9,0.22502965162508987,1,0.4943820224719101,0.65
267,1Jso0EGbuknStEGE3BNVtX,3,0.3992970951647847,1,0.4962686567164179,0.65
268,0F6LCPuJc59vcWeOQCOx8W,3,0.42173723652257106,1,0.49814126394052044,0.65
269,3bVMp3CDlCKPthzmUk5h6O,1,0.3386692322525114,1,0.5,0.7
270,0PbAyLrJRDxckQBLQ2Addc,8,0.44151175462102155,1,0.5018450184501845,0.7
271,0WcALqtM7nYmZ6SjwGoULv,7,0.3052721774113263,0,0.5,0.7
272,3wxYm9dG25xd0eAGAkqy7W,8,0.3646944017780674,0,0.4981684981684982,0.65
273,4rGLwg8ej2ar25UJ5Rw7xz,9,0.3058996583611296,1,0.5,0.7
274,5tHHZJbJgs6zQmvqewePEf,3,0.33053702339953284,0,0.49818181818181817,0.65
275,2vk8PCaUuAZ63dsi1lqkn0,3,0.3000657298119116,0,0.4963768115942029,0.6
276,4kLyAbRTMMfmAH5Fjm3cYU,1,0.31896270074071553,0,0.49458483754512633,0.55
277,3wjgPeXocinhLyPL37p70e,3,0.36693918580719376,0,0.49280575539568344,0.55
278,70ugMiRpMyKYrobMzkTWJE,0,0.19773650162937326,1,0.4946236559139785,0.55
279,2FAdK0AbXRRwlNFb2l9nUi,8,0.42507845056336846,0,0.4928571428571429,0.55
280,4vdOkAa2BXmuI8DsNUmOUr,9,0.25350574697970146,0,0.49110320284697506,0.5
