t,track_id,cluster_idx,p_pred,reward,cum_like_rate,rolling_like_rate
25,6jIRDW2S6JJAMc44ScYM2r,3,0.4614571196256652,0,0.5384615384615384,0.55
26,3hB9NQ5Mug7EdxMZqfguj3,7,0.3384447440706866,0,0.5185185185185185,0.5
27,4Y7c600z0K5GepON5081gN,9,0.15557957300380026,0,0.5,0.45
28,7rqRdS3vnalxld1CdxAjZh,6,0.30358105137532554,0,0.4827586206896552,0.45
29,4spWuQGeCnJlO3Bz8Y5WzH,1,0.4257479101496851,0,0.4666666666666667,0.4
30,0cpduywuDxd7BRaw9mCEm8,8,0.17656522549401543,0,0.45161290322580644,0.4
31,2uE5JDb0ZJsJkzZ8gvL5jw,8,0.4856519730018745,1,0.46875,0.45
32,6DVdsmiWG46btffaXgJH3i,3,0.3661756013748563,0,0.45454545454545453,0.45
33,0Stf1ND7zaL3TEo8kZgld1,8,0.5788522134998096,1,0.47058823529411764,0.45
34,6fFFWdezWrLTXli7Uly4HJ,8,0.5927734051243441,0,0.45714285714285713,0.4
35,3zksbXteOCeSusJ5Xltr3t,3,0.3559026340400178,1,0.4722222222222222,0.45
36,7t3lm1x3o4jyB3WGncv9Ck,1,0.42150989143418816,0,0.4594594594594595,0.4
37,3Vj3q74awpdNuFLmtHJS0H,8,0.35426171412352003,0,0.4473684210526316,0.35
38,0oZIxlpMddqBvTigKs2dLI,3,0.40311098192867834,0,0.4358974358974359,0.35
39,2XlABDc0pnvVweAWqaZSai,2,0.32000248545390025,0,0.425,0.35
40,6XjFkmGaUioM800RmFSV8r,2,0.18874259051662334,1,0.43902439024390244,0.35
41,5EIfRhrHwSCa4rhA4jXyES,3,0.4046610681738539,1,0.4523809523809524,0.35
42,7eLOzWaZQ6nwC0hzkyAecf,4,0.23697863895987936,0,0.4418604651162791,0.35
43,1zniZ5ACj0jXMo8B4L1rHw,8,0.3590620708688335,0,0.4318181818181818,0.3
44,7rkkhMxGDlfpHtV9Y9bKsC,3,0.4111246682790738,0,0.4222222222222222,0.25
45,4JLeg2RgRkPg5Y4BLWwQjn,2,0.2779402078286817,1,0.43478260869565216,0.3
46,1oV8hihVsAkSGaXT8vm7Hn,2,0.29241908437380565,0,0.425531914893617,0.3
47,5HIMWb1gP286Vjpe3MrvhC,1,0.3158492335958814,0,0.4166666666666667,0.3
48,3bedfbgxeLosvIfD5yDTMS,4,0.1887328976593253,0,0.40816326530612246,0.3
49,5zRljvpgY1elGsc18Qp3tC,8,0.3577013058061928,1,0.42,0.35
50,5dwANCHdFm9JGImYZd3ZGH,7,0.24704822669923254,1,0.43137254901960786,0.4
51,2Vag8ExVU4vAFj1FVvw0yC,1,0.24903666162098587,1,0.4423076923076923,0.4
52,5cc6bqV4lFNB8etIbI7SNz,8,0.3164859970626172,0,0.4339622641509434,0.4
53,04ry07aeaZz1314Ni9MuAq,9,0.14617139929790013,0,0.42592592592592593,0.35
54,51HoKwuVUVcv0DHPT0x2Qi,7,0.30311482199405804,1,0.43636363636363634,0.4
55,6wttgNTr7R2iuhQK0KEAFx,2,0.33368094543085486,1,0.44642857142857145,0.4
56,2gdCsrNrQlMj2EFnsMFUHA,4,0.22104873248786802,0,0.43859649122807015,0.4
57,1oACG26rFg4XwAkW5oGGUa,6,0.263943949940896,1,0.4482758620689655,0.45
58,2sscCAOTZOYW5N8MlNKbyQ,6,0.28166124999715475,1,0.4576271186440678,0.5
