t,track_id,cluster_idx,p_pred,reward,cum_like_rate,rolling_like_rate
0,5Eax0qFko2dh7Rl2lYs3bx,0,0.3249257244398951,0,0.0,0.0
1,7dSZ6zGTQx66c2GF91xCrb,0,0.29347989730741475,1,0.5,0.5
2,4h9wh7iOZ0GGn8QVp4RAOB,1,0.1107608235352449,0,0.3333333333333333,0.3333333333333333
3,1xzi1Jcr7mEi9K2RfzLOqS,1,0.13179752543299536,0,0.25,0.25
4,5IgjP7X4th6nMNDh4akUHb,2,0.31196259409714316,1,0.4,0.4
5,3k3NWokhRRkEPhCzPmV8TW,2,0.26331794859373797,0,0.3333333333333333,0.3333333333333333
6,6xGruZOHLs39ZbVccQTuPZ,3,0.1485459331877008,0,0.2857142857142857,0.2857142857142857
7,3JvKfv6T31zO0ini8iNItO,3,0.1270276313877888,0,0.25,0.25
8,2vWBUC9djv6BtiGlmKiQaH,4,0.5395150835114445,1,0.3333333333333333,0.3333333333333333
9,4IhTXiZLKATmwhMZIb1GQN,4,0.47728276884861776,1,0.4,0.4
10,41oY4WCTj5kccfesTVFnvN,5,0.32407972644675825,1,0.45454545454545453,0.45454545454545453
11,7DbdUf8aHSYoliSjO6LZv6,5,0.2574864146704003,0,0.4166666666666667,0.4166666666666667
12,6KHsTu4Ht4XYiWcZOOdwbW,6,0.119886942124897,0,0.38461538461538464,0.38461538461538464
13,6dr7ekfhlbquvsVY8D7gyk,6,0.12208765233867637,0,0.35714285714285715,0.35714285714285715
14,0yc6Gst2xkRu0eMLeRMGCX,7,0.48355263804096704,1,0.4,0.4
15,7H7NyZ3G075GqPx2evsfeb,7,0.5564851176836192,1,0.4375,0.4375
16,4LRPiXqCikLlN15c3yImP7,8,0.24259175448262965,0,0.4117647058823529,0.4117647058823529
17,3F5CgOj3wFlRv51JsHbxhe,8,0.30408202710957005,1,0.4444444444444444,0.4444444444444444
18,6i1g5ZRmJZAkDwBaUZ3f2i,9,0.126278530257457,0,0.42105263157894735,0.42105263157894735
19,0hquQWY3xvYqN4qtiquniF,9,0.14258526058700766,0,0.4,0.4
20,2ZLLtVcPYlM9PE2IE96JFf,5,0.4163315160018083,0,0.38095238095238093,0.4
21,6wttgNTr7R2iuhQK0KEAFx,2,0.3179152738858889,1,0.4090909090909091,0.4
22,790GAji6LuoHsHswTGKlbY,7,0.4984307964745997,0,0.391304347826087,0.4
23,6NWEQmLBJ1G9rnv1jCZp8Z,2,0.44787648336036956,0,0.375,0.4
24,7lBfKm3goZ960w7xT96qCU,0,0.32283806241442653,0,0.36,0.35
25,67tHNdhkC1WSQ5M7pcouc4,4,0.5324149877597454,1,0.38461538461538464,0.4
26,45J6Es4wJ5GpAjZgt9QXb8,4,0.36921484762894846,1,0.4074074074074074,0.45
27,4TbVEGVh8vR4RWG7qCL1t3,1,0.1426601921294775,1,0.42857142857142855,0.5
28,7AlbnJNcDgNsINLbj79GOx,4,0.5055195150503051,1,0.4482758620689655,0.5
29,7BnSKRVchbOIcAuqoLGGpv,7,0.4165561853621513,0,0.43333333333333335,0.45
30,4OoFvP5IoFeNRrfXIwIxEJ,8,0.39306941303651205,0,0.41935483870967744,0.4
31,6kUysVl9LbPBROxAvh7ZfP,4,0.6222340281007893,0,0.40625,0.4
32,01pMkUhb1IcsmCYYa99qSZ,4,0.425540122945598,1,0.42424242424242425,0.45
33,4x1xGv6TpdIJ3AK1DmhOQV,4,0.5106974254684044,1,0.4411764705882353,0.5
34,35NyjYJFaJxqbUF2y0jWl1,4,0.49063432218818653,1,0.45714285714285713,0.5
35,7aQlpXxX6QCCUqXpRbgPXd,4,0.4424314555464971,1,0.4722222222222222,0.5
36,5GyvoEkKjaoPnLFpHr1t8Z,3,0.17396393942735616,1,0.4864864864864865,0.55
37,5luOyzGFVbgwOXpHiFxXUm,4,0.5447888956609954,1,0.5,0.55
38,5gEKRH0MCSegG8ZISUPaU2,4,0.5324158553432002,1,0.5128205128205128,0.6
39,35KiiILklye1JRRctaLUb4,3,0.22526286835400036,0,0.5,0.6
40,71JJl3lf8EqGs98hpd9k6B,4,0.6029855503172328,1,0.5121951219512195,0.65
41,2422sniydbW1AmHoC4smC5,4,0.5710038115219581,0,0.5,0.6
42,6GM93QLita5nZknl6G2s4M,7,0.29692742034896824,0,0.4883720930232558,0.6
43,2bF4PjkcCw5ciubd2xQk3Y,4,0.549235382307953,1,0.5,0.65
44,3D8hmLjE4XnuDaHwEs1qdt,4,0.5899166720357906,0,0.4888888888888889,0.65
45,37lGC59VqZnedTIifoTv02,0,0.23237134135833945,0,0.4782608695652174,0.6
46,2Mx5XR7Ej5XsgQiXpwvCEa,8,0.24125598186126593,1,0.48936170212765956,0.6
47,7Fta9aJyI2O8lZ7OZ4qwmS,4,0.5369593900916738,1,0.5,0.6
48,6ADQmIA2jVDzLxNUsBY90U,8,0.2934164528917694,0,0.4897959183673469,0.55
49,1ylQjIOKzcWfTYMHw7YZJx,4,0.5488582507478027,1,0.5,0.6
50,3DXFilykRL3IDMqYERMkSH,4,0.5677163062106733,1,0.5098039215686274,0.65
51,3z36mkQEM5miCcDPnyj6x3,4,0.566215061245102,1,0.5192307692307693,0.7
52,2SIUIahC0Ywmeo5riwyHKX,4,0.51580465873901,0,0.5094339622641509,0.65
53,1ToQuJpkEt7Hw90jOBKnYM,4,0.5209683677850983,0,0.5,0.6
54,21u9dmIolRg8yKgBKd3XGW,7,0.3023733982897817,0,0.4909090909090909,0.55
55,03fImIJ7r7he62QmwI1Tyv,0,0.25247337515843876,0,0.48214285714285715,0.5
56,70LA1qeP7w3yVVbW1R56IA,4,0.49796997189928927,1,0.49122807017543857,0.5
57,0TsKgstgQQfcSFewL4AjS5,4,0.5072578119620487,0,0.4827586206896552,0.45
58,6QOJC2iyu06ZVIh4iZT1oR,4,0.5004522329332123,1,0.4915254237288136,0.45
59,6jMzlM5eXPdjBxB1mya2qs,4,0.5054566169057308,1,0.5,0.5
60,1PeeZjiGNzzUUc8epzLtvv,4,0.40748045969575086,0,0.4918032786885246,0.45
61,1Miocdl6GtjUnP9YR2XUJ3,4,0.30818222964399344,1,0.5,0.5
62,3Myq90aABjKvdh2dKhJMiv,4,0.5192750915711836,0,0.49206349206349204,0.5
63,3BEYmsQniREjw43wdYG3U1,4,0.43204608841232195,0,0.484375,0.45
64,0ECpD3MWMdQceEaHacgmr6,8,0.24004780597128833,0,0.47692307692307695,0.45
65,0OF6WSdeVmYEGBZlxvwvLq,4,0.43312988604932684,0,0.4696969696969697,0.45
66,6XjFkmGaUioM800RmFSV8r,2,0.2647841878233091,0,0.4626865671641791,0.4
67,4GwPH7PBW6rGqi8ej3cOhi,3,0.2042537895323266,1,0.47058823529411764,0.4
68,6KSoxhThfm70THhWLehFu4,5,0.26491187939553934,1,0.4782608695652174,0.45
69,2qMHdr7gy5YWM0hQP917LR,5,0.3414623592760903,1,0.4857142857142857,0.45
70,4dOAWTFIw6VCL1w6NBrx5X,4,0.44030799081331473,1,0.49295774647887325,0.45
71,1tNwm7phOIMzGC1VO9Dggr,5,0.399292117903384,1,0.5,0.45
72,0IVAlb0cFCH1cQ974iR1TU,1,0.20982355106611597,0,0.4931506849315068,0.45
73,7FLMWpYsY4XX4KRUSWKbeV,4,0.4364000702790476,1,0.5,0.5
74,1vv0nOmOAXE8ZxKHwovfGp,4,0.4352341704674972,1,0.5066666666666667,0.55
75,4kbZ4InJwTJlITcyUXsP1y,4,0.48241739999220123,1,0.5131578947368421,0.6
76,6FApg0v1OKUELGZIhq507U,4,0.37181960821178717,1,0.5194805194805194,0.6
77,3IVQzOYO8JG9Lj41pq98Pf,4,0.4686348174671119,0,0.5128205128205128,0.6
78,423KoEUpycHLNi4vesOPpT,4,0.46404643653031646,0,0.5063291139240507,0.55
79,2DFHZKhi5foiTa2iB8RFcG,5,0.372099180291098,0,0.5,0.5
80,1ggRwygftCM9HKYY9Vrqgf,6,0.12033198102813131,0,0.49382716049382713,0.5
81,7FUp5BALAs8wy0D3LjUyMj,4,0.4602856702561388,1,0.5,0.5
82,6oGMdCFhJgn31QFsNcNyhU,5,0.3609146669124533,0,0.4939759036144578,0.5
83,0FN8wmJDeK8dlWa1mkrkLk,3,0.23675716626514112,1,0.5,0.55
84,0EZHiRC20SAuX4ChQA1MG9,4,0.45581865677504213,1,0.5058823529411764,0.6
85,0hGmuqDVNMJbw5NaEDJgGn,3,0.2812097384877099,1,0.5116279069767442,0.65
86,4QTKTWz1upHVhyClviGoIm,4,0.4197256648018251,0,0.5057471264367817,0.65
87,1h1iH5BafOgXUVfxsnIGnZ,4,0.45493873343169455,1,0.5113636363636364,0.65
88,136xCIx9st6RVfsrbXJhKN,4,0.4868788487249138,1,0.5168539325842697,0.65
89,6qRzFfo5Cinvew7MNW7c78,4,0.4359207952394559,0,0.5111111111111111,0.6
90,1Nq9uiBzxv6NPnIoSOCQaM,3,0.34322237031974934,1,0.5164835164835165,0.6
91,6iQbOK06gjwKEpMpU4uRJ9,3,0.430075139123062,0,0.5108695652173914,0.55
92,5BqMlJS3A70cI67vzgKKlJ,3,0.3030028452497963,1,0.5161290322580645,0.6
93,2mM0Ef6tSKs7O2K6LiNOCu,3,0.35202055810182287,1,0.5212765957446809,0.6
94,1fTAs4YpBA7R21i0iB4j54,4,0.42874315104710337,1,0.5263157894736842,0.6
95,7kSaXrHANOFv8iXgh2gvgA,4,0.45922650299671786,0,0.5208333333333334,0.55
96,1DryOXXmS7go5GkEsKPKLq,3,0.41215179833752646,1,0.5257731958762887,0.55
97,508QhA2SncMbh5CnuxkvUc,3,0.3934153588367847,1,0.5306122448979592,0.6
98,01rJO8OPtenCTy0TbOaZBD,4,0.4293015227833948,1,0.5353535353535354,0.65
99,78mxCo830QRTFaLDRSYcea,5,0.32292690877084784,0,0.53,0.65
100,78kPi2sLwSmILgJXz7wQxg,4,0.46234697220712795,0,0.5247524752475248,0.65
101,2Zvyb4Dw2zMXHwQlV6bRX2,4,0.44892611855301473,0,0.5196078431372549,0.6
102,2Mt8qdFRaaIgzsf2bxwH4Y,1,0.19959306244255742,1,0.5242718446601942,0.65
103,69JN8WOEGbwJatCSM9tRza,3,0.3975491782556327,0,0.5192307692307693,0.6
104,00L0P49dBUYKHaeCZF5Q9i,3,0.361689885228888,0,0.5142857142857142,0.55
105,3hpHkOaPt9qdFux86ONeIK,4,0.4117677130074746,0,0.5094339622641509,0.5
106,6pdFWoSqOdRs5SCpeVMh8n,8,0.23348238764727527,1,0.514018691588785,0.55
107,2r6Rw27pT38QcnPhIeU0Y4,4,0.3989706020315637,1,0.5185185185185185,0.55
108,437RdHmPqM2MC6DfmpGCxJ,3,0.38784200144223663,1,0.5229357798165137,0.55
109,4e93B2SCyt8OMn37Ula0yI,7,0.25316533588362944,0,0.5181818181818182,0.55
110,6wCnpERMZgRELDljSEDKR9,4,0.4313534897951638,1,0.5225225225225225,0.55
111,1CfcKv1RLdJBWhRHAZgVdf,3,0.3793863519284898,1,0.5267857142857143,0.6
112,0uAXBpXnHnfgKyBA3lPEqf,4,0.4029632056413376,1,0.5309734513274337,0.6
113,3EyvunG6quJJH2UxwkXGGf,4,0.43626308759300375,0,0.5263157894736842,0.55
114,33wp91bmIk1XYn7aKxMone,3,0.4020364194060633,1,0.5304347826086957,0.55
115,6opRSUwptT19YniRsRVL6q,1,0.21518636664329788,0,0.5258620689655172,0.55
116,01Qs8IBh4csATaEgFRfpot,4,0.4064010971079101,0,0.5213675213675214,0.5
117,4qpsfCiA3fiyyeH30FW1Gs,4,0.3789726592853201,0,0.5169491525423728,0.45
118,74aZymNCfi0aTIBrEvUgEn,8,0.23867370419728318,1,0.5210084033613446,0.45
119,0oZIxlpMddqBvTigKs2dLI,3,0.40459389839961174,0,0.5166666666666667,0.45
120,6C27WaOv8j4hYHaZS7fiIW,3,0.3358135397709777,0,0.512396694214876,0.45
121,0ynNz2CoySv6prEauAqORq,3,0.348440500363597,0,0.5081967213114754,0.45
122,3qFoyS9JjWo5MBrHMvqt9d,3,0.3524437281297773,1,0.5121951219512195,0.45
123,35U4PXL3W3XIkAjEUdhr36,1,0.2117461246962086,1,0.5161290322580645,0.5
124,6Db3RiSI7xk3Dxd1N72U5a,3,0.3493610940885588,1,0.52,0.55
125,4ro5roa4DG0J6no8tDDi5i,8,0.25038221071982003,1,0.5238095238095238,0.6
126,5NkyqkU9LWEfZW73BGhjbh,4,0.4041829582392514,1,0.5275590551181102,0.6
127,2HUhQF5Oq62cg5WjUiDGdt,4,0.4163986500056209,1,0.53125,0.6
128,6mpK1E4JUAoAuoEDoaenYL,8,0.2612219972663887,1,0.5348837209302325,0.6
129,4JLI9AgtAXutJvjlXgZBoR,0,0.1971614621851004,0,0.5307692307692308,0.6
130,2ArFH6WL37HIV1BkvZuP61,2,0.2302968153075097,1,0.5343511450381679,0.6
131,0tjuvO3dOJyouKoPk9vmdI,8,0.3310054353166544,0,0.5303030303030303,0.55
132,6n1pvEXhu1oJXiiqxZRzz1,4,0.3562893885851936,0,0.5263157894736842,0.5
133,5jyLgNLPKalEycqNxAK6Rd,8,0.24376423082446372,1,0.5298507462686567,0.55
134,5BiS6PxemC60bAn6CZmacz,3,0.37727120497193145,0,0.5259259259259259,0.5
135,25yQPHgC35WNnnOUqFhgVR,2,0.2618530205793167,1,0.5294117647058824,0.55
136,0Stf1ND7zaL3TEo8kZgld1,8,0.36381122315335906,0,0.5255474452554745,0.55
137,4j28aUdmXd85ZbVI2yFB46,3,0.36472415436300565,1,0.5289855072463768,0.6
138,0UP87YAD6kkHld2NEop7RH,2,0.3113203815567089,0,0.5251798561151079,0.55
139,2dMkrhsWFVP2rHZmTEKkeh,8,0.31553561301529376,1,0.5285714285714286,0.6
140,5ElgjG4t1PLXZ9YxpYUCp9,4,0.32765521238115725,1,0.5319148936170213,0.65
141,46CHJama2Dify3nmVcMxdd,8,0.29117691939709545,1,0.5352112676056338,0.7
142,471COrp0GlWSDC1UUb5pYo,3,0.3594845986565253,0,0.5314685314685315,0.65
143,3I6fpot5ZS5H5T5YDB67rQ,9,0.1647666943722155,0,0.5277777777777778,0.6
144,4zKQYMQrd6QuyzoOCZmf6C,8,0.3134418954230448,1,0.5310344827586206,0.6
145,2qpnRay5CLITJxILnihBVB,3,0.3696831117320555,1,0.5342465753424658,0.6
146,6Tt9PBM6oWGwVnxyzuM84j,2,0.29320442307028255,1,0.5374149659863946,0.6
147,5zRljvpgY1elGsc18Qp3tC,8,0.4039707593482565,0,0.5337837837837838,0.55
148,2HwaW41CoQrjA5wZIUbXf2,2,0.30542978340024507,1,0.5369127516778524,0.55
149,1EWoiQJwIOtjm0fQD9CYFo,5,0.3068645728909967,1,0.54,0.6
150,0ut1UTeccM48xyYxGG63dg,8,0.28309538764748227,0,0.5364238410596026,0.55
151,4JLeg2RgRkPg5Y4BLWwQjn,2,0.3524978139061442,0,0.5328947368421053,0.55
152,0zGHWnTtESiQrWwnCA1yBM,8,0.282201149309958,1,0.5359477124183006,0.6
153,4LM77KZM8EgPn9nKk7TdT5,1,0.25791695518701574,0,0.5324675324675324,0.55
154,03M4DGFEoi1epddDOKhCrB,5,0.32241575032161873,1,0.535483870967742,0.6
155,4AFpvq7RIoky0hxjn1fKoO,2,0.29933657224418436,0,0.532051282051282,0.55
156,1qAGpBFyORs2L4TYSY31xq,3,0.3698500287816042,1,0.535031847133758,0.6
157,6d2FHh69hmerYYrM5VMII2,5,0.3027767718998999,0,0.5316455696202531,0.55
158,1OuY38Tycpq3J8LvuuAJOt,9,0.15027764351079861,0,0.5283018867924528,0.55
159,3N0SQ5585sfA0Z54Yr3nUD,5,0.2925696923142088,0,0.525,0.5
160,7gtO54x88Y7GhY0jHgiV6P,3,0.3701281675040282,1,0.5279503105590062,0.5
161,4i1F2QpZfdzqaQVSapWufp,3,0.3192091094460076,0,0.5246913580246914,0.45
162,1o1InHR71Mh492TT1sKlAf,8,0.32760991023531,1,0.5276073619631901,0.5
163,3yFsDb92Ac5uDyoTmwmS08,4,0.3159144530030654,1,0.5304878048780488,0.55
164,6JEyVE81QXHryJLl7s5aL7,8,0.31601836663221033,0,0.5272727272727272,0.5
165,7w9SC5HTvh5kfhgAfQHOIK,5,0.31297886910105754,1,0.5301204819277109,0.5
166,0uRCG9LBWCg0yF3S9qCG1Y,3,0.35179527696732,0,0.5269461077844312,0.45
167,3LnAxRYQZrMnHa9vJFD7c5,5,0.25526287219091115,0,0.5238095238095238,0.45
168,77cLX2qF8KVj7kcjaND69o,0,0.15895317151484795,1,0.5266272189349113,0.45
169,0j5Dyj6udsCYDDgkExIXGC,4,0.4010653625209637,0,0.5235294117647059,0.4
170,3exoPpEA6dsPy7EL9ogyvZ,5,0.3081943879025734,1,0.5263157894736842,0.45
171,60FFr7R010c8cewo9BrVQt,4,0.41788424032642424,0,0.5232558139534884,0.45
172,5pEWbaagNCVwabOEPrEy1m,0,0.22703572068309005,1,0.5260115606936416,0.45
173,6AmhUIvNyevwaoy2D73OxJ,4,0.4143627740069392,0,0.5229885057471264,0.45
174,5ofspw1DYSisBg00QS1k61,2,0.22860765692190912,1,0.5257142857142857,0.45
175,2s4rRkFkjXf8vX1Y3bKzEr,8,0.34295791354017197,1,0.5284090909090909,0.5
176,1jKP1mutaJ3g8ncppL1dpB,3,0.37398889328474794,1,0.5310734463276836,0.5
177,6X15g6tStyh5vmC9wfM4RP,3,0.34619577795856044,0,0.5280898876404494,0.5
178,4f2kWZWem5glEjuYoxFgIO,3,0.35081792390571986,0,0.5251396648044693,0.5
179,3IswQM1dvOq0IfIpien8pZ,5,0.30278350634262224,0,0.5222222222222223,0.5
180,3ZfeL48yScH42MlC2QVW3t,8,0.3584798396693546,0,0.5193370165745856,0.45
181,2wiXz8o3HyMpCBTbigJmsY,3,0.35833075547903276,0,0.5164835164835165,0.45
182,56UzFYxgkvxU188BsCKBOc,0,0.22237131312036443,0,0.5136612021857924,0.4
183,6huvp6CQZvt2xNVqAXWg9s,9,0.11727545160736938,1,0.5163043478260869,0.4
184,1oKRCWklnOb1BT9LQpqZ4i,4,0.35418690418334847,0,0.5135135135135135,0.4
185,4EObtdziQx9N9b4vOBa7p6,3,0.28736216575104373,0,0.510752688172043,0.35
186,3iPwSxaLCpFRNZmyLKbXjQ,2,0.291557501971969,1,0.5133689839572193,0.4
187,7mBYQknbFc801zeluhR2A3,8,0.3228799967340202,1,0.5159574468085106,0.45
188,2yuBW2Empy4JejMW4UCkdG,5,0.29130540635805485,0,0.5132275132275133,0.4
189,6jTZGXH1cOQM3jhh07ZE1y,0,0.2359488540706902,1,0.5157894736842106,0.45
190,6hzi3AGB39FjxFqcjgbWs7,2,0.2862010822838654,0,0.5130890052356021,0.4
191,0dSDD52DBAuu7lNvej0WG8,0,0.2795672910504039,1,0.515625,0.45
192,1CxX4qI5tVE3HI1q79VZGx,2,0.27020892705609617,1,0.5181347150259067,0.45
193,47uqiDoUmBVixZG2qftSll,4,0.39816353154258527,0,0.5154639175257731,0.45
194,3W8vQte87Y6rQt1v1ZzndA,0,0.33070088001218956,1,0.517948717948718,0.45
195,1GQ82AZustkI6hhdsJLpIF,0,0.34553098395134346,1,0.5204081632653061,0.45
196,0ycPLftaZuX8TC9mAkC2VC,8,0.32346410431921196,0,0.5177664974619289,0.4
197,4E0GDPiQLATDZE3HnvYt9t,2,0.29132847436462445,0,0.5151515151515151,0.4
198,75kdiW5wYlxgIDTtIOTcvt,8,0.3027254924020729,1,0.5175879396984925,0.45
199,4FiHB49VxHRiOMMDTAeR4V,3,0.2729694880915561,1,0.52,0.5
200,418on2ZuEfUW5yBMvEcZSW,8,0.31337296157513767,0,0.5174129353233831,0.5
201,0MO1qNhm8aRZchi8CJlIRo,3,0.3284577677387867,0,0.5148514851485149,0.5
202,654sc0wGlyQDTI73f2tN1l,0,0.35867199839247665,0,0.5123152709359606,0.5
203,2NOjS8RIoLZiZh9e8QCL53,8,0.29868272928994133,1,0.5147058823529411,0.5
204,4spWuQGeCnJlO3Bz8Y5WzH,1,0.2482846942290212,1,0.5170731707317073,0.55
205,0aJVqHPFveiaoX4dZwfVYy,1,0.2769502395710796,1,0.5194174757281553,0.6
206,4x2zo0dn06LPNymKxQY9sA,8,0.27566718464865525,1,0.5217391304347826,0.6
207,1z4f6ddISQvCdRNahbyD1t,4,0.37447742222642616,0,0.5192307692307693,0.55
208,3vDqBsTd7bVvhGU7WjFeTk,2,0.26605850533298064,1,0.5215311004784688,0.6
209,72P7i38DWpaPpT7aciv515,2,0.32168747293042516,0,0.5190476190476191,0.55
210,2ViSWfhT0kvEulXA1HH7Wk,5,0.27454550933845845,0,0.5165876777251185,0.55
211,61MsjQN0Q7KahSXROkTuCT,0,0.3468337655939976,0,0.5141509433962265,0.5
212,4JDmqxJrJS9FoMPzWmILkQ,2,0.29791829865645914,1,0.5164319248826291,0.5
213,1KYrhFEG2XJgtd40D9czhb,8,0.3227983858065866,0,0.514018691588785,0.5
214,2BPrkxZ7JBCwTzyGyJyNaQ,1,0.29265827575552555,0,0.5116279069767442,0.45
215,0k2Vn0AZSYmTm08EIQJjCT,0,0.30850243115544923,0,0.5092592592592593,0.4
216,0y0X9xN3fUVd9CVxOs3aXQ,2,0.2874569247091406,1,0.511520737327189,0.45
217,0hJMcADyrl9cw6HQ1pcpjM,8,0.38391862430017254,1,0.5137614678899083,0.5
218,1JrdNQDR2X9ZPSM8slPHHo,8,0.3395918338312004,0,0.5114155251141552,0.45
219,0LlTn7ZnC0Nu3lDY2cg8jL,3,0.32184138145650926,1,0.5136363636363637,0.45
220,1eqD94mGbMtZOVMZr52dut,4,0.34151832103570884,1,0.5158371040723982,0.5
221,0LLhXDW4rqJehmII52vSHE,3,0.3130843570762701,1,0.5180180180180181,0.55
222,1vlzSY7AttAiAvSEe1JbVs,3,0.31986555829749547,0,0.515695067264574,0.55
223,5n4Ovy86K5wlA5Xg8L2rXg,8,0.29432503591515613,0,0.5133928571428571,0.5
224,6L5BZEcZmD6RBJnimzlyKr,2,0.3065499715752918,1,0.5155555555555555,0.5
225,6l3OzNUsjxDIcGOCpVEFuu,1,0.22419228831923893,0,0.5132743362831859,0.45
226,1RaliKE1J2nTSZHpwi8z2d,3,0.3380635180425237,1,0.5154185022026432,0.45
227,7HCNbDryMDKzCmW7QXWUi1,4,0.4136074921060802,0,0.5131578947368421,0.45
228,6IFpcg6Tjt1r5dAyfmn7UK,8,0.31432404957310667,0,0.5109170305676856,0.4
229,3J7HnHIq0pAmwZgfHC5XBC,2,0.3758221570535726,1,0.5130434782608696,0.45
230,5ZYNpdrM6j9KGwFGjvqU2o,7,0.23440254655050446,1,0.5151515151515151,0.5
231,10jipxPU1LTilnjPdA7Px6,8,0.2907231402024495,1,0.5172413793103449,0.55
232,0vU90qsuKzKIbKN3X2apUa,2,0.26114232519550373,0,0.5150214592274678,0.5
233,0WcALqtM7nYmZ6SjwGoULv,7,0.23855835853417082,0,0.5128205128205128,0.5
234,6CfAtjogau9v9kmtZVrNG8,3,0.3226642567367595,0,0.5106382978723404,0.5
235,2d25mcKl3CYuBsYPi6cAMi,2,0.3370103106062113,0,0.5084745762711864,0.5
236,7JVjcxfs9CG6Ozlmibdrkl,4,0.3656039520480646,1,0.510548523206751,0.5
237,4Sxx1wd4nnB8ob8Zsujwrs,2,0.3133281881449779,0,0.5084033613445378,0.45
238,6OJY8LFGdxEo0UZIARPVX3,9,0.22722551398728488,1,0.5104602510460251,0.5
239,7ATRQZwETMu5jFYzXiMjNc,2,0.28778853987777353,1,0.5125,0.5
240,5ZaF2vmQAL22TtrCKxGMrt,9,0.2530662900891246,0,0.5103734439834025,0.45
241,5n4fDWXFfKotDdYxmn2PBw,7,0.24442954435806322,0,0.5082644628099173,0.4
242,4ldtnXwqUmfFGNNxa3Gjba,5,0.27720988648865585,1,0.5102880658436214,0.45
243,7AL6qzIDHIX7pEUWrzNiIs,2,0.2806331435663885,0,0.5081967213114754,0.45
244,38Use8SBVT4QK8EAc77Pe7,0,0.2871996164539599,0,0.5061224489795918,0.4
